id,store_name,store_id,year,month,instance,directory,machine_no
5456,Supercenter #4256,805,2017,7,0,C:\Users\paperspace\Documents\02 Imagery Collection\0805_Supercenter #4256\0805_07_2017.jpg,1
5457,Supercenter #4256,805,2010,9,0,C:\Users\paperspace\Documents\02 Imagery Collection\0805_Supercenter #4256\0805_09_2010.jpg,2
5458,Supercenter #4256,805,2011,9,0,C:\Users\paperspace\Documents\02 Imagery Collection\0805_Supercenter #4256\0805_09_2011.jpg,2
5459,Supercenter #4256,805,2015,10,0,C:\Users\paperspace\Documents\02 Imagery Collection\0805_Supercenter #4256\0805_10_2015.jpg,2
5460,Supercenter #4256,805,2019,10,0,C:\Users\paperspace\Documents\02 Imagery Collection\0805_Supercenter #4256\0805_10_2019.jpg,2
5461,Supercenter #1528,806,2019,4,0,C:\Users\paperspace\Documents\02 Imagery Collection\0806_Supercenter #1528\0806_04_2019.jpg,2
5462,Supercenter #1528,806,2016,5,0,C:\Users\paperspace\Documents\02 Imagery Collection\0806_Supercenter #1528\0806_05_2016.jpg,2
5463,Supercenter #1528,806,2014,6,0,C:\Users\paperspace\Documents\02 Imagery Collection\0806_Supercenter #1528\0806_06_2014.jpg,1
5464,Supercenter #1528,806,2017,6,0,C:\Users\paperspace\Documents\02 Imagery Collection\0806_Supercenter #1528\0806_06_2017.jpg,1
5465,Supercenter #1528,806,2010,9,0,C:\Users\paperspace\Documents\02 Imagery Collection\0806_Supercenter #1528\0806_09_2010.jpg,2
5466,Supercenter #1528,806,2011,9,0,C:\Users\paperspace\Documents\02 Imagery Collection\0806_Supercenter #1528\0806_09_2011.jpg,1
5467,Supercenter #1528,806,2012,9,0,C:\Users\paperspace\Documents\02 Imagery Collection\0806_Supercenter #1528\0806_09_2012.jpg,2
5468,Supercenter #1528,806,2017,9,0,C:\Users\paperspace\Documents\02 Imagery Collection\0806_Supercenter #1528\0806_09_2017.jpg,1
5469,Supercenter #1528,806,2010,10,0,C:\Users\paperspace\Documents\02 Imagery Collection\0806_Supercenter #1528\0806_10_2010.jpg,1
5470,Supercenter #2716,807,2016,3,0,C:\Users\paperspace\Documents\02 Imagery Collection\0807_Supercenter #2716\0807_03_2016.jpg,2
5471,Supercenter #2716,807,2019,4,0,C:\Users\paperspace\Documents\02 Imagery Collection\0807_Supercenter #2716\0807_04_2019.jpg,1
5472,Supercenter #2716,807,2016,5,0,C:\Users\paperspace\Documents\02 Imagery Collection\0807_Supercenter #2716\0807_05_2016.jpg,2
5473,Supercenter #2716,807,2014,6,0,C:\Users\paperspace\Documents\02 Imagery Collection\0807_Supercenter #2716\0807_06_2014.jpg,1
5474,Supercenter #2716,807,2017,6,0,C:\Users\paperspace\Documents\02 Imagery Collection\0807_Supercenter #2716\0807_06_2017.jpg,2
5475,Supercenter #2716,807,2010,9,0,C:\Users\paperspace\Documents\02 Imagery Collection\0807_Supercenter #2716\0807_09_2010.jpg,2
5476,Supercenter #2716,807,2011,9,0,C:\Users\paperspace\Documents\02 Imagery Collection\0807_Supercenter #2716\0807_09_2011.jpg,2
5477,Supercenter #2716,807,2012,9,0,C:\Users\paperspace\Documents\02 Imagery Collection\0807_Supercenter #2716\0807_09_2012.jpg,1
5478,Supercenter #2716,807,2017,9,0,C:\Users\paperspace\Documents\02 Imagery Collection\0807_Supercenter #2716\0807_09_2017.jpg,2
5479,Supercenter #2716,807,2010,10,0,C:\Users\paperspace\Documents\02 Imagery Collection\0807_Supercenter #2716\0807_10_2010.jpg,2
5480,Supercenter #1965,808,2018,1,0,C:\Users\paperspace\Documents\02 Imagery Collection\0808_Supercenter #1965\0808_01_2018.jpg,1
5481,Supercenter #1965,808,2012,3,0,C:\Users\paperspace\Documents\02 Imagery Collection\0808_Supercenter #1965\0808_03_2012.jpg,2
5482,Supercenter #1965,808,2020,4,0,C:\Users\paperspace\Documents\02 Imagery Collection\0808_Supercenter #1965\0808_04_2020.jpg,1
5483,Supercenter #1965,808,2011,5,0,C:\Users\paperspace\Documents\02 Imagery Collection\0808_Supercenter #1965\0808_05_2011.jpg,1
5484,Supercenter #1965,808,2016,5,0,C:\Users\paperspace\Documents\02 Imagery Collection\0808_Supercenter #1965\0808_05_2016.jpg,2
5485,Supercenter #1965,808,2017,5,0,C:\Users\paperspace\Documents\02 Imagery Collection\0808_Supercenter #1965\0808_05_2017.jpg,2
5486,Supercenter #1965,808,2020,5,0,C:\Users\paperspace\Documents\02 Imagery Collection\0808_Supercenter #1965\0808_05_2020.jpg,1
5487,Supercenter #1965,808,2020,5,2,C:\Users\paperspace\Documents\02 Imagery Collection\0808_Supercenter #1965\0808_05_2020_2.jpg,2
5488,Supercenter #1965,808,2018,6,0,C:\Users\paperspace\Documents\02 Imagery Collection\0808_Supercenter #1965\0808_06_2018.jpg,1
5489,Supercenter #1965,808,2018,7,0,C:\Users\paperspace\Documents\02 Imagery Collection\0808_Supercenter #1965\0808_07_2018.jpg,2
5490,Supercenter #1965,808,2019,7,0,C:\Users\paperspace\Documents\02 Imagery Collection\0808_Supercenter #1965\0808_07_2019.jpg,1
5491,Supercenter #1965,808,2020,7,0,C:\Users\paperspace\Documents\02 Imagery Collection\0808_Supercenter #1965\0808_07_2020.jpg,1
5492,Supercenter #1965,808,2018,8,0,C:\Users\paperspace\Documents\02 Imagery Collection\0808_Supercenter #1965\0808_08_2018.jpg,2
5493,Supercenter #1965,808,2011,9,0,C:\Users\paperspace\Documents\02 Imagery Collection\0808_Supercenter #1965\0808_09_2011.jpg,2
5494,Supercenter #1965,808,2013,9,0,C:\Users\paperspace\Documents\02 Imagery Collection\0808_Supercenter #1965\0808_09_2013.jpg,1
5495,Supercenter #1965,808,2020,9,0,C:\Users\paperspace\Documents\02 Imagery Collection\0808_Supercenter #1965\0808_09_2020.jpg,2
5496,Supercenter #1965,808,2014,10,0,C:\Users\paperspace\Documents\02 Imagery Collection\0808_Supercenter #1965\0808_10_2014.jpg,1
5497,Supercenter #1965,808,2014,10,2,C:\Users\paperspace\Documents\02 Imagery Collection\0808_Supercenter #1965\0808_10_2014_2.jpg,1
5498,Supercenter #3150,809,2018,1,0,C:\Users\paperspace\Documents\02 Imagery Collection\0809_Supercenter #3150\0809_01_2018.jpg,2
5499,Supercenter #3150,809,2020,4,0,C:\Users\paperspace\Documents\02 Imagery Collection\0809_Supercenter #3150\0809_04_2020.jpg,2
5500,Supercenter #3150,809,2016,5,0,C:\Users\paperspace\Documents\02 Imagery Collection\0809_Supercenter #3150\0809_05_2016.jpg,2
5501,Supercenter #3150,809,2017,5,0,C:\Users\paperspace\Documents\02 Imagery Collection\0809_Supercenter #3150\0809_05_2017.jpg,1
5502,Supercenter #3150,809,2020,5,0,C:\Users\paperspace\Documents\02 Imagery Collection\0809_Supercenter #3150\0809_05_2020.jpg,2
5503,Supercenter #3150,809,2018,6,0,C:\Users\paperspace\Documents\02 Imagery Collection\0809_Supercenter #3150\0809_06_2018.jpg,2
5504,Supercenter #3150,809,2018,7,0,C:\Users\paperspace\Documents\02 Imagery Collection\0809_Supercenter #3150\0809_07_2018.jpg,2
5505,Supercenter #3150,809,2019,7,0,C:\Users\paperspace\Documents\02 Imagery Collection\0809_Supercenter #3150\0809_07_2019.jpg,1
5506,Supercenter #3150,809,2018,8,0,C:\Users\paperspace\Documents\02 Imagery Collection\0809_Supercenter #3150\0809_08_2018.jpg,2
5507,Supercenter #3150,809,2020,9,0,C:\Users\paperspace\Documents\02 Imagery Collection\0809_Supercenter #3150\0809_09_2020.jpg,1
5508,Supercenter #1241,810,2014,4,0,C:\Users\paperspace\Documents\02 Imagery Collection\0810_Supercenter #1241\0810_04_2014.jpg,1
5509,Supercenter #1241,810,2019,4,0,C:\Users\paperspace\Documents\02 Imagery Collection\0810_Supercenter #1241\0810_04_2019.jpg,2
5510,Supercenter #1241,810,2012,5,0,C:\Users\paperspace\Documents\02 Imagery Collection\0810_Supercenter #1241\0810_05_2012.jpg,2
5511,Supercenter #1241,810,2010,9,0,C:\Users\paperspace\Documents\02 Imagery Collection\0810_Supercenter #1241\0810_09_2010.jpg,2
5512,Supercenter #1241,810,2011,9,0,C:\Users\paperspace\Documents\02 Imagery Collection\0810_Supercenter #1241\0810_09_2011.jpg,1
5513,Supercenter #1241,810,2011,9,2,C:\Users\paperspace\Documents\02 Imagery Collection\0810_Supercenter #1241\0810_09_2011_2.jpg,2
5514,Supercenter #1241,810,2017,9,0,C:\Users\paperspace\Documents\02 Imagery Collection\0810_Supercenter #1241\0810_09_2017.jpg,2
5515,Supercenter #1241,810,2016,10,0,C:\Users\paperspace\Documents\02 Imagery Collection\0810_Supercenter #1241\0810_10_2016.jpg,1
5516,Supercenter #5115,811,2014,4,0,C:\Users\paperspace\Documents\02 Imagery Collection\0811_Supercenter #5115\0811_04_2014.jpg,1
5517,Supercenter #5115,811,2019,4,0,C:\Users\paperspace\Documents\02 Imagery Collection\0811_Supercenter #5115\0811_04_2019.jpg,2
5518,Supercenter #5115,811,2012,5,0,C:\Users\paperspace\Documents\02 Imagery Collection\0811_Supercenter #5115\0811_05_2012.jpg,2
5519,Supercenter #5115,811,2010,8,0,C:\Users\paperspace\Documents\02 Imagery Collection\0811_Supercenter #5115\0811_08_2010.jpg,2
5520,Supercenter #5115,811,2010,9,0,C:\Users\paperspace\Documents\02 Imagery Collection\0811_Supercenter #5115\0811_09_2010.jpg,2
5521,Supercenter #5115,811,2011,9,0,C:\Users\paperspace\Documents\02 Imagery Collection\0811_Supercenter #5115\0811_09_2011.jpg,1
5522,Supercenter #5115,811,2011,9,2,C:\Users\paperspace\Documents\02 Imagery Collection\0811_Supercenter #5115\0811_09_2011_2.jpg,1
5523,Supercenter #5115,811,2017,9,0,C:\Users\paperspace\Documents\02 Imagery Collection\0811_Supercenter #5115\0811_09_2017.jpg,2
5524,Supercenter #5115,811,2016,10,0,C:\Users\paperspace\Documents\02 Imagery Collection\0811_Supercenter #5115\0811_10_2016.jpg,1
5525,Supercenter #5115,811,2011,11,0,C:\Users\paperspace\Documents\02 Imagery Collection\0811_Supercenter #5115\0811_11_2011.jpg,2
5526,Supercenter #1723,812,2016,3,0,C:\Users\paperspace\Documents\02 Imagery Collection\0812_Supercenter #1723\0812_03_2016.jpg,1
5527,Supercenter #1723,812,2011,4,0,C:\Users\paperspace\Documents\02 Imagery Collection\0812_Supercenter #1723\0812_04_2011.jpg,1
5528,Supercenter #1723,812,2018,4,0,C:\Users\paperspace\Documents\02 Imagery Collection\0812_Supercenter #1723\0812_04_2018.jpg,1
5529,Supercenter #1723,812,2020,4,0,C:\Users\paperspace\Documents\02 Imagery Collection\0812_Supercenter #1723\0812_04_2020.jpg,1
5530,Supercenter #1723,812,2010,5,0,C:\Users\paperspace\Documents\02 Imagery Collection\0812_Supercenter #1723\0812_05_2010.jpg,1
5531,Supercenter #1723,812,2011,6,0,C:\Users\paperspace\Documents\02 Imagery Collection\0812_Supercenter #1723\0812_06_2011.jpg,2
5532,Supercenter #1723,812,2017,6,0,C:\Users\paperspace\Documents\02 Imagery Collection\0812_Supercenter #1723\0812_06_2017.jpg,1
5533,Supercenter #1723,812,2020,6,0,C:\Users\paperspace\Documents\02 Imagery Collection\0812_Supercenter #1723\0812_06_2020.jpg,2
5534,Supercenter #1723,812,2010,9,0,C:\Users\paperspace\Documents\02 Imagery Collection\0812_Supercenter #1723\0812_09_2010.jpg,1
5535,Supercenter #1723,812,2011,9,0,C:\Users\paperspace\Documents\02 Imagery Collection\0812_Supercenter #1723\0812_09_2011.jpg,1
5536,Supercenter #1723,812,2012,9,0,C:\Users\paperspace\Documents\02 Imagery Collection\0812_Supercenter #1723\0812_09_2012.jpg,1
5537,Supercenter #1723,812,2013,10,0,C:\Users\paperspace\Documents\02 Imagery Collection\0812_Supercenter #1723\0812_10_2013.jpg,1
5538,Supercenter #1723,812,2014,10,0,C:\Users\paperspace\Documents\02 Imagery Collection\0812_Supercenter #1723\0812_10_2014.jpg,2
5539,Supercenter #1723,812,2016,10,0,C:\Users\paperspace\Documents\02 Imagery Collection\0812_Supercenter #1723\0812_10_2016.jpg,1
5540,Supercenter #1723,812,2017,10,0,C:\Users\paperspace\Documents\02 Imagery Collection\0812_Supercenter #1723\0812_10_2017.jpg,2
5541,Supercenter #1764,813,2016,3,0,C:\Users\paperspace\Documents\02 Imagery Collection\0813_Supercenter #1764\0813_03_2016.jpg,1
5542,Supercenter #1764,813,2011,4,0,C:\Users\paperspace\Documents\02 Imagery Collection\0813_Supercenter #1764\0813_04_2011.jpg,2
5543,Supercenter #1764,813,2018,4,0,C:\Users\paperspace\Documents\02 Imagery Collection\0813_Supercenter #1764\0813_04_2018.jpg,1
5544,Supercenter #1764,813,2010,5,0,C:\Users\paperspace\Documents\02 Imagery Collection\0813_Supercenter #1764\0813_05_2010.jpg,2
5545,Supercenter #1764,813,2011,6,0,C:\Users\paperspace\Documents\02 Imagery Collection\0813_Supercenter #1764\0813_06_2011.jpg,1
5546,Supercenter #1764,813,2020,6,0,C:\Users\paperspace\Documents\02 Imagery Collection\0813_Supercenter #1764\0813_06_2020.jpg,2
5547,Supercenter #1764,813,2010,9,0,C:\Users\paperspace\Documents\02 Imagery Collection\0813_Supercenter #1764\0813_09_2010.jpg,1
5548,Supercenter #1764,813,2011,9,0,C:\Users\paperspace\Documents\02 Imagery Collection\0813_Supercenter #1764\0813_09_2011.jpg,1
5549,Supercenter #1764,813,2012,9,0,C:\Users\paperspace\Documents\02 Imagery Collection\0813_Supercenter #1764\0813_09_2012.jpg,2
5550,Supercenter #1764,813,2013,10,0,C:\Users\paperspace\Documents\02 Imagery Collection\0813_Supercenter #1764\0813_10_2013.jpg,1
5551,Supercenter #1764,813,2014,10,0,C:\Users\paperspace\Documents\02 Imagery Collection\0813_Supercenter #1764\0813_10_2014.jpg,2
5552,Supercenter #1764,813,2016,10,0,C:\Users\paperspace\Documents\02 Imagery Collection\0813_Supercenter #1764\0813_10_2016.jpg,1
5553,Supercenter #1764,813,2017,10,0,C:\Users\paperspace\Documents\02 Imagery Collection\0813_Supercenter #1764\0813_10_2017.jpg,1
5554,Supercenter #1361,814,2017,2,0,C:\Users\paperspace\Documents\02 Imagery Collection\0814_Supercenter #1361\0814_02_2017.jpg,2
5555,Supercenter #1361,814,2017,5,0,C:\Users\paperspace\Documents\02 Imagery Collection\0814_Supercenter #1361\0814_05_2017.jpg,2
5556,Supercenter #1361,814,2011,6,0,C:\Users\paperspace\Documents\02 Imagery Collection\0814_Supercenter #1361\0814_06_2011.jpg,1
5557,Supercenter #1361,814,2016,6,0,C:\Users\paperspace\Documents\02 Imagery Collection\0814_Supercenter #1361\0814_06_2016.jpg,2
5558,Supercenter #1361,814,2010,9,0,C:\Users\paperspace\Documents\02 Imagery Collection\0814_Supercenter #1361\0814_09_2010.jpg,1
5559,Supercenter #1361,814,2011,9,0,C:\Users\paperspace\Documents\02 Imagery Collection\0814_Supercenter #1361\0814_09_2011.jpg,1
5560,Supercenter #1361,814,2014,10,0,C:\Users\paperspace\Documents\02 Imagery Collection\0814_Supercenter #1361\0814_10_2014.jpg,1
5561,Supercenter #3590,815,2017,2,0,C:\Users\paperspace\Documents\02 Imagery Collection\0815_Supercenter #3590\0815_02_2017.jpg,2
5562,Supercenter #3590,815,2017,5,0,C:\Users\paperspace\Documents\02 Imagery Collection\0815_Supercenter #3590\0815_05_2017.jpg,1
5563,Supercenter #3590,815,2011,6,0,C:\Users\paperspace\Documents\02 Imagery Collection\0815_Supercenter #3590\0815_06_2011.jpg,2
5564,Supercenter #3590,815,2016,6,0,C:\Users\paperspace\Documents\02 Imagery Collection\0815_Supercenter #3590\0815_06_2016.jpg,2
5565,Supercenter #3590,815,2010,9,0,C:\Users\paperspace\Documents\02 Imagery Collection\0815_Supercenter #3590\0815_09_2010.jpg,1
5566,Supercenter #3590,815,2011,9,0,C:\Users\paperspace\Documents\02 Imagery Collection\0815_Supercenter #3590\0815_09_2011.jpg,2
5567,Supercenter #3590,815,2014,10,0,C:\Users\paperspace\Documents\02 Imagery Collection\0815_Supercenter #3590\0815_10_2014.jpg,2
5568,Neighborhood Market #3155,816,2017,2,0,C:\Users\paperspace\Documents\02 Imagery Collection\0816_Neighborhood Market #3155\0816_02_2017.jpg,2
5569,Neighborhood Market #3155,816,2014,3,0,C:\Users\paperspace\Documents\02 Imagery Collection\0816_Neighborhood Market #3155\0816_03_2014.jpg,1
5570,Neighborhood Market #3155,816,2020,6,0,C:\Users\paperspace\Documents\02 Imagery Collection\0816_Neighborhood Market #3155\0816_06_2020.jpg,2
5571,Neighborhood Market #3155,816,2020,6,2,C:\Users\paperspace\Documents\02 Imagery Collection\0816_Neighborhood Market #3155\0816_06_2020_2.jpg,2
5572,Neighborhood Market #3155,816,2020,6,3,C:\Users\paperspace\Documents\02 Imagery Collection\0816_Neighborhood Market #3155\0816_06_2020_3.jpg,2
5573,Neighborhood Market #3155,816,2015,7,0,C:\Users\paperspace\Documents\02 Imagery Collection\0816_Neighborhood Market #3155\0816_07_2015.jpg,1
5574,Neighborhood Market #3155,816,2017,10,0,C:\Users\paperspace\Documents\02 Imagery Collection\0816_Neighborhood Market #3155\0816_10_2017.jpg,1
5575,Neighborhood Market #3155,816,2018,10,0,C:\Users\paperspace\Documents\02 Imagery Collection\0816_Neighborhood Market #3155\0816_10_2018.jpg,2
5576,Supercenter #592,817,2012,2,0,C:\Users\paperspace\Documents\02 Imagery Collection\0817_Supercenter #592\0817_02_2012.jpg,1
5577,Supercenter #592,817,2013,2,0,C:\Users\paperspace\Documents\02 Imagery Collection\0817_Supercenter #592\0817_02_2013.jpg,1
5578,Supercenter #592,817,2017,2,0,C:\Users\paperspace\Documents\02 Imagery Collection\0817_Supercenter #592\0817_02_2017.jpg,2
5579,Supercenter #592,817,2014,3,0,C:\Users\paperspace\Documents\02 Imagery Collection\0817_Supercenter #592\0817_03_2014.jpg,2
5580,Supercenter #592,817,2018,4,0,C:\Users\paperspace\Documents\02 Imagery Collection\0817_Supercenter #592\0817_04_2018.jpg,1
5581,Supercenter #592,817,2017,6,0,C:\Users\paperspace\Documents\02 Imagery Collection\0817_Supercenter #592\0817_06_2017.jpg,1
5582,Supercenter #592,817,2020,6,0,C:\Users\paperspace\Documents\02 Imagery Collection\0817_Supercenter #592\0817_06_2020.jpg,1
5583,Supercenter #592,817,2020,6,2,C:\Users\paperspace\Documents\02 Imagery Collection\0817_Supercenter #592\0817_06_2020_2.jpg,1
5584,Supercenter #592,817,2010,7,0,C:\Users\paperspace\Documents\02 Imagery Collection\0817_Supercenter #592\0817_07_2010.jpg,1
5585,Supercenter #592,817,2015,7,0,C:\Users\paperspace\Documents\02 Imagery Collection\0817_Supercenter #592\0817_07_2015.jpg,1
5586,Supercenter #592,817,2010,9,0,C:\Users\paperspace\Documents\02 Imagery Collection\0817_Supercenter #592\0817_09_2010.jpg,2
5587,Supercenter #592,817,2017,10,0,C:\Users\paperspace\Documents\02 Imagery Collection\0817_Supercenter #592\0817_10_2017.jpg,1
5588,Supercenter #592,817,2018,10,0,C:\Users\paperspace\Documents\02 Imagery Collection\0817_Supercenter #592\0817_10_2018.jpg,1
5589,Neighborhood Market #4625,818,2017,6,0,C:\Users\paperspace\Documents\02 Imagery Collection\0818_Neighborhood Market #4625\0818_06_2017.jpg,1
5590,Supercenter #652,818,2012,3,0,C:\Users\paperspace\Documents\02 Imagery Collection\0819_Supercenter #652\0818_03_2012.jpg,2
5591,Supercenter #652,818,2014,6,0,C:\Users\paperspace\Documents\02 Imagery Collection\0819_Supercenter #652\0818_06_2014.jpg,1
5592,Supercenter #652,818,2017,6,0,C:\Users\paperspace\Documents\02 Imagery Collection\0819_Supercenter #652\0818_06_2017.jpg,2
5593,Supercenter #652,818,2011,7,0,C:\Users\paperspace\Documents\02 Imagery Collection\0819_Supercenter #652\0818_07_2011.jpg,2
5594,Supercenter #652,818,2010,9,0,C:\Users\paperspace\Documents\02 Imagery Collection\0819_Supercenter #652\0818_09_2010.jpg,2
5595,Supercenter #43,820,2014,8,0,C:\Users\paperspace\Documents\02 Imagery Collection\0821_Supercenter #43\0820_08_2014.jpg,1
5596,Supercenter #43,820,2010,9,0,C:\Users\paperspace\Documents\02 Imagery Collection\0821_Supercenter #43\0820_09_2010.jpg,2
5597,Supercenter #43,820,2012,9,0,C:\Users\paperspace\Documents\02 Imagery Collection\0821_Supercenter #43\0820_09_2012.jpg,2
5598,Neighborhood Market #6172,822,2015,3,0,C:\Users\paperspace\Documents\02 Imagery Collection\0822_Neighborhood Market #6172\0822_03_2015.jpg,2
5599,Neighborhood Market #6172,822,2016,3,0,C:\Users\paperspace\Documents\02 Imagery Collection\0822_Neighborhood Market #6172\0822_03_2016.jpg,1
5600,Neighborhood Market #6172,822,2018,4,0,C:\Users\paperspace\Documents\02 Imagery Collection\0822_Neighborhood Market #6172\0822_04_2018.jpg,2
5601,Neighborhood Market #6172,822,2020,5,0,C:\Users\paperspace\Documents\02 Imagery Collection\0822_Neighborhood Market #6172\0822_05_2020.jpg,1
5602,Neighborhood Market #6172,822,2017,6,0,C:\Users\paperspace\Documents\02 Imagery Collection\0822_Neighborhood Market #6172\0822_06_2017.jpg,2
5603,Neighborhood Market #6172,822,2017,6,2,C:\Users\paperspace\Documents\02 Imagery Collection\0822_Neighborhood Market #6172\0822_06_2017_2.jpg,2
5604,Neighborhood Market #6172,822,2018,7,0,C:\Users\paperspace\Documents\02 Imagery Collection\0822_Neighborhood Market #6172\0822_07_2018.jpg,2
5605,Neighborhood Market #6172,822,2014,8,0,C:\Users\paperspace\Documents\02 Imagery Collection\0822_Neighborhood Market #6172\0822_08_2014.jpg,1
